User ID,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use
U08341,58,Other,Ahmedabad,Motorola,iOS,5.4,47.5,230.2,16,4.1,8462,7.0,0.6,1280,Social Media
U08342,26,Male,Bangalore,Vivo,Android,3.5,48.5,269.0,81,1.1,3543,0.8,1.4,791,Work
U08343,17,Female,Delhi,Vivo,Android,7.5,7.0,39.1,87,5.6,3804,1.6,0.7,1124,Social Media
U08344,31,Other,Jaipur,Samsung,iOS,3.9,19.4,116.8,106,4.1,5590,3.3,1.5,1925,Gaming
U08345,34,Female,Hyderabad,OnePlus,iOS,10.4,8.1,69.3,133,1.7,3865,2.1,5.0,1792,Social Media
U08346,36,Other,Lucknow,OnePlus,Android,3.6,18.7,285.5,161,2.4,3705,5.4,1.0,1952,Education
U08347,55,Other,Ahmedabad,Samsung,iOS,2.3,7.3,220.4,173,4.4,4795,7.4,3.6,941,Work
U08348,30,Male,Pune,Nokia,Android,11.8,4.4,195.3,160,4.5,4828,1.6,3.1,541,Social Media
U08349,40,Male,Pune,Xiaomi,Android,10.5,44.8,246.9,17,3.6,767,1.0,2.6,208,Social Media
U08350,44,Male,Hyderabad,Samsung,Android,2.0,36.1,134.0,80,5.7,4797,4.7,3.8,204,Entertainment
U08351,23,Female,Delhi,OnePlus,iOS,5.9,42.3,108.6,88,2.7,8603,3.6,4.6,1782,Education
U08352,33,Female,Kolkata,Xiaomi,Android,8.0,31.6,268.3,109,1.0,2067,3.4,3.1,1180,Work
U08353,43,Female,Chennai,Nokia,iOS,7.1,40.9,37.7,130,3.0,2788,7.4,1.8,262,Social Media
U08354,16,Male,Hyderabad,Samsung,Android,9.8,28.0,256.7,156,1.7,8097,2.3,4.3,1398,Entertainment
U08355,23,Female,Jaipur,Oppo,Android,1.4,23.0,113.5,58,3.2,8945,7.0,0.0,807,Social Media
U08356,24,Female,Hyderabad,Nokia,Android,10.1,8.3,180.0,34,3.0,9716,6.2,0.0,483,Gaming
U08357,41,Female,Jaipur,Samsung,Android,11.1,47.6,109.7,104,4.2,4902,5.9,1.6,913,Gaming
U08358,29,Male,Pune,Vivo,Android,9.9,32.0,283.8,195,2.0,6384,4.5,2.9,1731,Entertainment
U08359,38,Male,Chennai,Apple,Android,1.4,47.4,6.2,82,5.6,3506,3.8,3.7,1529,Entertainment
U08360,36,Male,Chennai,Samsung,iOS,6.6,7.0,144.5,59,3.2,4741,5.4,2.7,242,Entertainment
U08361,60,Female,Ahmedabad,Realme,Android,3.7,7.3,191.2,161,1.5,3252,7.8,2.7,1077,Social Media
U08362,51,Other,Jaipur,Samsung,Android,5.8,32.6,180.1,102,3.2,3529,5.2,1.0,304,Work
U08363,31,Other,Delhi,Samsung,iOS,7.3,34.7,293.5,155,1.1,8102,5.5,3.2,1328,Education
U08364,34,Other,Lucknow,Apple,Android,2.4,10.0,43.6,80,3.8,4736,7.4,3.0,229,Entertainment
U08365,34,Female,Chennai,Oppo,Android,4.9,10.8,75.9,13,2.8,2995,4.2,2.8,1919,Entertainment
U08366,20,Female,Ahmedabad,Motorola,Android,7.5,37.0,245.9,66,2.0,6818,2.6,1.7,1674,Education
U08367,58,Male,Jaipur,Motorola,iOS,4.6,23.5,205.9,175,0.7,5322,5.4,1.6,1374,Work
U08368,35,Other,Pune,Oppo,iOS,6.2,41.2,19.3,157,4.2,6022,3.4,2.0,970,Gaming
U08369,27,Other,Bangalore,Realme,iOS,7.0,17.5,225.5,37,4.7,2520,0.9,4.6,128,Entertainment
U08370,33,Female,Hyderabad,Xiaomi,iOS,4.8,42.7,39.4,186,3.4,8006,1.2,4.1,1704,Entertainment
U08371,59,Male,Bangalore,Oppo,iOS,3.0,49.9,188.2,96,3.5,9044,3.0,2.2,1860,Entertainment
U08372,54,Other,Hyderabad,Oppo,Android,7.2,35.3,161.8,29,4.4,2195,2.8,3.6,1729,Education
U08373,27,Female,Kolkata,Google Pixel,iOS,4.9,35.2,194.0,47,0.9,7803,4.6,4.5,177,Social Media
U08374,45,Other,Mumbai,Apple,iOS,10.6,34.8,278.5,111,2.0,4719,2.1,3.3,587,Entertainment
U08375,34,Male,Kolkata,Oppo,Android,6.9,42.4,23.0,174,5.5,3918,6.9,2.4,1667,Entertainment
U08376,27,Male,Ahmedabad,Google Pixel,Android,3.0,35.0,265.6,122,5.9,1212,5.0,0.2,430,Entertainment
U08377,47,Other,Ahmedabad,Google Pixel,iOS,6.9,39.3,45.5,108,3.7,4187,6.7,2.8,1461,Gaming
U08378,59,Female,Bangalore,Google Pixel,iOS,4.9,5.2,174.2,23,5.5,242,7.4,1.9,920,Entertainment
U08379,21,Other,Kolkata,Motorola,iOS,5.4,17.8,101.3,101,2.8,6817,5.1,1.5,1362,Social Media
U08380,22,Other,Hyderabad,Realme,Android,7.2,16.6,184.6,176,3.5,6183,3.4,1.2,878,Entertainment
U08381,60,Female,Ahmedabad,Motorola,Android,3.4,42.7,70.8,39,2.0,4955,0.9,0.5,134,Work
U08382,37,Female,Chennai,Realme,Android,6.4,43.6,113.3,128,5.1,1675,4.9,4.6,862,Work
U08383,30,Female,Mumbai,Samsung,iOS,6.8,39.6,25.2,166,1.7,7763,7.2,4.4,1312,Entertainment
U08384,29,Other,Lucknow,Realme,iOS,6.7,38.3,242.6,91,1.8,6620,7.1,0.3,1768,Work
U08385,60,Other,Hyderabad,Oppo,iOS,7.1,42.7,182.1,163,2.9,2926,0.8,4.7,449,Work
U08386,33,Female,Hyderabad,Apple,iOS,3.8,45.9,205.3,124,1.6,4087,2.8,3.5,204,Social Media
U08387,59,Male,Ahmedabad,Apple,Android,11.2,6.2,157.6,126,5.1,5512,1.8,0.1,898,Entertainment
U08388,49,Male,Pune,Samsung,iOS,5.7,29.7,75.6,49,4.8,6204,5.5,2.7,562,Social Media
U08389,44,Female,Mumbai,Vivo,Android,12.0,24.1,35.3,98,3.8,8663,0.5,2.8,959,Entertainment
U08390,19,Other,Mumbai,Samsung,iOS,4.7,7.3,163.2,154,5.4,8569,0.5,4.6,298,Entertainment
U08391,19,Female,Delhi,Xiaomi,Android,3.0,49.0,277.6,47,4.7,5587,4.0,1.1,1119,Social Media
U08392,46,Male,Jaipur,Oppo,iOS,6.2,27.8,229.6,19,5.1,6039,1.6,2.3,867,Social Media
U08393,42,Female,Jaipur,Samsung,iOS,2.0,22.5,190.7,188,2.2,2263,2.6,1.9,1198,Education
U08394,50,Male,Lucknow,Xiaomi,Android,7.1,38.8,266.7,40,2.5,2258,5.5,3.4,1561,Social Media
U08395,17,Male,Hyderabad,Google Pixel,Android,5.7,37.1,51.7,109,2.8,2491,5.1,1.4,1435,Gaming
U08396,20,Female,Ahmedabad,Apple,iOS,6.4,47.8,9.9,25,4.4,5321,3.1,0.7,1628,Education
U08397,29,Female,Delhi,Apple,Android,4.2,11.1,134.6,173,2.1,6092,6.8,3.7,1786,Social Media
U08398,19,Female,Pune,Nokia,iOS,8.8,21.8,261.1,198,1.7,6045,7.1,4.2,1082,Education
U08399,55,Male,Ahmedabad,Xiaomi,Android,9.1,10.8,102.1,165,0.8,6661,1.5,3.9,1573,Social Media
U08400,42,Female,Pune,Nokia,Android,11.8,18.6,192.7,50,4.0,9654,3.0,3.5,712,Gaming
U08401,43,Female,Lucknow,Nokia,iOS,6.9,48.2,153.6,82,3.8,7448,1.2,1.8,473,Work
U08402,17,Female,Chennai,Nokia,iOS,11.9,10.9,251.5,155,5.1,6742,5.7,0.6,750,Entertainment
U08403,47,Other,Delhi,Realme,Android,6.0,48.0,30.1,92,5.4,8624,2.6,4.7,603,Work
U08404,48,Other,Jaipur,Google Pixel,iOS,4.9,36.3,205.9,65,4.9,9337,2.4,3.4,1039,Education
U08405,20,Female,Hyderabad,Vivo,iOS,6.8,36.7,116.7,66,2.5,1730,1.4,2.0,1429,Work
U08406,59,Female,Mumbai,Realme,iOS,2.9,13.0,296.4,97,1.4,6500,6.7,0.8,1515,Social Media
U08407,42,Other,Kolkata,Apple,Android,10.0,7.5,58.4,118,2.1,2378,3.0,3.2,1889,Education
U08408,37,Female,Mumbai,Xiaomi,iOS,2.6,33.8,219.5,86,1.0,3459,0.9,3.8,1407,Social Media
U08409,59,Female,Pune,Vivo,Android,6.9,15.8,206.2,73,2.3,6273,7.2,4.6,870,Work
U08410,19,Male,Lucknow,Samsung,iOS,11.2,21.6,274.4,61,4.4,3410,2.1,4.8,1220,Social Media
U08411,56,Other,Lucknow,Xiaomi,iOS,1.4,37.0,33.4,137,0.7,643,4.5,4.3,829,Social Media
U08412,29,Other,Bangalore,Apple,iOS,11.7,47.9,92.8,122,2.3,9596,5.7,2.1,502,Work
U08413,27,Female,Ahmedabad,Vivo,Android,10.6,39.0,177.4,28,1.0,3771,4.6,3.0,1662,Education
U08414,35,Female,Hyderabad,Google Pixel,Android,6.7,6.8,142.1,195,1.3,4235,1.4,4.8,173,Social Media
U08415,26,Male,Kolkata,Samsung,iOS,8.2,20.7,134.8,122,3.4,6223,2.8,3.1,853,Social Media
U08416,44,Female,Mumbai,Oppo,iOS,3.3,27.3,200.7,51,1.7,6893,1.8,4.0,1884,Entertainment
U08417,35,Other,Lucknow,OnePlus,Android,5.4,14.7,68.4,67,2.7,4832,2.2,3.4,1854,Work
U08418,21,Female,Delhi,Vivo,iOS,1.7,46.8,104.1,76,3.8,2911,5.7,4.2,385,Social Media
U08419,54,Male,Delhi,Apple,Android,3.9,43.7,17.4,17,3.4,6677,1.5,1.4,1347,Work
U08420,39,Female,Mumbai,Apple,iOS,6.0,39.1,280.4,190,4.3,8236,5.1,1.1,191,Gaming
U08421,53,Female,Delhi,Nokia,iOS,2.1,21.3,31.9,106,3.6,4736,4.6,1.2,1779,Work
U08422,16,Other,Bangalore,Samsung,iOS,10.8,41.2,225.5,161,1.7,5766,7.2,4.8,1390,Education
U08423,56,Male,Chennai,OnePlus,iOS,11.4,34.9,51.7,167,4.4,806,4.4,4.6,582,Gaming
U08424,26,Male,Jaipur,Xiaomi,Android,6.8,27.8,256.9,167,2.1,1668,7.9,0.1,144,Social Media
U08425,34,Other,Bangalore,Oppo,Android,7.8,39.4,66.0,158,5.6,1246,0.9,3.4,1505,Entertainment
U08426,53,Male,Chennai,Motorola,iOS,6.9,27.1,83.6,43,3.4,6308,0.7,2.2,1428,Work
U08427,54,Female,Delhi,Realme,Android,7.1,13.1,230.2,132,4.9,8541,3.9,2.0,230,Entertainment
U08428,38,Other,Kolkata,Google Pixel,iOS,8.9,31.8,157.1,37,5.9,5424,2.8,3.7,1939,Social Media
U08429,47,Other,Bangalore,Oppo,iOS,3.8,14.2,62.7,155,4.2,9423,6.1,1.8,362,Work
U08430,58,Other,Delhi,Nokia,Android,8.8,8.1,97.2,26,4.9,4409,3.1,2.4,1408,Work
U08431,47,Other,Bangalore,Apple,iOS,6.2,3.3,61.9,93,5.9,9560,6.2,0.8,559,Social Media
U08432,15,Other,Kolkata,Vivo,Android,4.4,38.3,293.2,110,4.9,8825,7.6,4.7,1825,Gaming
U08433,50,Male,Lucknow,Oppo,iOS,5.9,14.4,275.8,77,3.2,2513,1.6,1.4,872,Social Media
U08434,21,Female,Lucknow,Vivo,iOS,3.2,48.4,123.3,139,1.6,6877,6.7,0.5,106,Social Media
U08435,47,Male,Lucknow,Google Pixel,Android,10.7,21.8,19.4,145,4.2,8002,3.4,0.7,1278,Entertainment
U08436,46,Female,Mumbai,Motorola,iOS,8.7,13.0,236.9,35,4.6,2800,4.9,1.6,1603,Education
U08437,19,Male,Chennai,Realme,iOS,1.5,28.7,159.0,197,3.3,6649,0.6,1.6,281,Education
U08438,21,Female,Chennai,OnePlus,iOS,6.0,27.8,50.1,98,2.0,4873,6.3,0.8,1198,Work
U08439,39,Other,Chennai,Xiaomi,Android,1.4,46.4,200.1,178,3.1,3651,0.6,1.6,1927,Social Media
U08440,27,Female,Hyderabad,Motorola,iOS,10.3,42.4,39.8,198,0.5,2471,4.7,0.4,1696,Work
U08441,18,Female,Bangalore,Google Pixel,iOS,5.8,31.5,268.0,181,4.3,693,6.7,1.7,1326,Social Media
U08442,17,Male,Delhi,Motorola,iOS,6.4,9.0,58.4,86,2.1,8862,6.2,0.8,1605,Social Media
U08443,44,Female,Mumbai,Apple,iOS,10.9,37.2,123.5,40,4.8,9600,2.5,1.3,1690,Education
U08444,55,Other,Lucknow,Google Pixel,iOS,5.3,26.6,133.4,88,5.7,4443,5.0,3.0,931,Social Media
U08445,48,Male,Delhi,Apple,Android,9.4,10.8,45.0,97,3.0,3857,1.2,0.5,735,Work
U08446,28,Male,Delhi,Nokia,iOS,4.3,24.1,55.6,188,3.0,6778,5.2,2.2,801,Work
U08447,43,Female,Ahmedabad,Realme,Android,3.6,19.7,161.2,163,5.2,4401,2.3,4.9,109,Entertainment
U08448,16,Female,Delhi,Samsung,Android,7.5,12.8,154.1,29,5.7,6797,5.6,1.6,592,Work
U08449,24,Male,Pune,Oppo,Android,5.7,23.5,72.8,106,3.7,2528,3.8,2.2,643,Social Media
U08450,45,Male,Jaipur,Google Pixel,iOS,1.7,28.5,193.2,199,1.6,4231,5.5,4.6,1418,Social Media
U08451,58,Female,Bangalore,Samsung,Android,8.4,11.0,5.4,74,3.3,9799,5.0,3.8,1363,Entertainment
U08452,17,Female,Kolkata,Google Pixel,Android,11.5,32.9,207.8,60,2.1,3349,6.9,1.5,395,Work
U08453,20,Other,Bangalore,Vivo,iOS,4.9,18.6,245.6,102,1.3,9375,6.3,1.2,1149,Education
U08454,40,Male,Ahmedabad,Xiaomi,Android,1.1,48.6,175.5,21,3.7,7304,6.4,3.5,1648,Education
U08455,44,Other,Chennai,Realme,Android,7.6,2.1,91.3,155,1.6,8643,7.5,2.3,1485,Gaming
U08456,43,Female,Bangalore,Oppo,Android,4.3,9.4,140.5,37,4.7,2878,7.7,0.8,343,Entertainment
U08457,40,Female,Lucknow,Apple,iOS,2.7,8.6,276.9,10,5.2,9739,6.5,4.0,1494,Entertainment
U08458,54,Male,Ahmedabad,OnePlus,Android,2.1,24.6,133.1,143,2.3,5397,3.9,3.2,1545,Entertainment
U08459,29,Female,Pune,Nokia,Android,9.0,4.1,121.9,65,2.3,2225,2.2,1.1,1492,Gaming
U08460,34,Other,Delhi,Samsung,Android,10.0,5.6,27.7,51,0.7,7971,4.5,0.4,474,Education
U08461,59,Female,Chennai,Apple,iOS,10.7,18.6,200.6,112,0.6,3020,4.2,4.7,667,Gaming
U08462,36,Other,Bangalore,Nokia,Android,4.4,42.4,107.1,109,1.3,904,7.7,3.8,269,Social Media
U08463,20,Female,Pune,Apple,Android,9.5,14.9,77.4,153,0.6,1363,2.0,1.8,361,Entertainment
U08464,36,Female,Mumbai,Nokia,Android,3.0,31.6,76.3,149,5.9,7167,5.4,2.5,1507,Work
U08465,21,Other,Bangalore,Apple,iOS,2.6,36.1,66.4,134,0.7,9077,6.6,3.1,250,Work
U08466,30,Other,Pune,Samsung,iOS,6.7,6.9,32.9,132,2.8,5545,7.2,4.9,1832,Entertainment
U08467,32,Other,Ahmedabad,Nokia,Android,11.7,21.8,172.0,187,5.0,7262,2.2,1.9,1852,Work
U08468,31,Female,Mumbai,Xiaomi,Android,7.6,28.0,220.1,142,4.0,6770,3.2,3.3,146,Gaming
U08469,43,Other,Kolkata,Samsung,iOS,4.3,1.6,181.2,163,3.5,8924,4.4,0.2,301,Entertainment
U08470,32,Male,Mumbai,Samsung,Android,4.4,27.2,51.7,198,5.9,919,1.1,2.6,897,Gaming
U08471,34,Male,Ahmedabad,Samsung,Android,7.2,44.3,172.2,33,2.9,7041,3.5,0.8,1922,Entertainment
U08472,46,Other,Mumbai,Google Pixel,Android,6.8,9.3,218.4,146,5.9,3579,1.6,3.3,1205,Gaming
U08473,31,Female,Hyderabad,Google Pixel,iOS,11.3,47.5,153.3,162,3.4,7036,5.8,3.7,1024,Social Media
U08474,48,Other,Kolkata,Oppo,Android,8.6,31.8,263.6,187,1.7,463,5.8,3.3,1471,Work
U08475,58,Female,Mumbai,Vivo,Android,2.6,40.6,292.5,127,2.2,9746,0.6,2.4,138,Education
U08476,16,Other,Bangalore,Apple,iOS,10.0,23.5,210.6,69,2.2,4918,0.9,3.2,1113,Education
U08477,50,Female,Pune,Oppo,iOS,5.4,7.3,221.2,176,3.1,922,7.0,3.7,1938,Work
U08478,30,Female,Lucknow,Xiaomi,Android,9.9,48.2,33.8,98,1.7,8145,7.0,1.6,216,Entertainment
U08479,28,Female,Jaipur,Apple,iOS,6.3,26.1,176.5,26,1.6,8393,7.7,4.8,890,Gaming
U08480,49,Other,Kolkata,Xiaomi,Android,8.8,36.7,174.0,139,0.8,1509,7.9,2.7,704,Work
U08481,41,Female,Hyderabad,Realme,Android,3.3,24.0,198.8,89,1.9,2767,2.7,4.1,1849,Social Media
U08482,32,Male,Bangalore,Vivo,Android,11.5,17.2,235.8,44,1.1,3516,5.4,0.6,1528,Social Media
U08483,47,Female,Kolkata,Apple,iOS,4.6,14.9,27.9,179,4.7,6985,5.0,1.7,1378,Social Media
U08484,18,Other,Mumbai,Realme,Android,5.8,43.2,255.3,124,3.0,5658,5.6,2.9,540,Work
U08485,56,Other,Jaipur,Realme,Android,1.9,43.4,216.5,95,0.7,8156,2.3,3.4,750,Entertainment
U08486,41,Female,Ahmedabad,Motorola,iOS,3.5,22.5,102.9,94,1.1,2540,2.1,4.2,1071,Education
U08487,24,Female,Ahmedabad,Nokia,iOS,5.5,32.6,43.3,157,3.3,1694,6.7,3.1,1549,Work
U08488,20,Female,Hyderabad,Nokia,Android,8.4,10.1,195.1,76,0.8,1475,5.0,3.7,357,Gaming
U08489,39,Female,Kolkata,Vivo,Android,3.5,48.3,122.7,92,3.3,9156,5.4,1.2,664,Education
U08490,56,Other,Delhi,Motorola,Android,9.0,32.0,18.5,69,4.0,3450,3.5,2.8,1209,Work
U08491,35,Female,Jaipur,Vivo,Android,8.8,33.6,230.0,21,1.9,3479,3.5,3.2,1769,Education
U08492,31,Female,Hyderabad,Samsung,Android,7.6,9.6,273.8,119,3.0,9781,1.2,0.4,1491,Work
U08493,18,Female,Kolkata,Xiaomi,Android,2.0,40.2,113.9,40,4.2,7415,3.0,0.3,266,Gaming
U08494,47,Male,Chennai,Xiaomi,iOS,3.9,9.4,202.8,95,1.6,7001,0.9,4.0,171,Gaming
U08495,25,Male,Delhi,Nokia,Android,6.9,18.5,168.1,85,2.0,7199,4.5,2.6,1463,Social Media
U08496,57,Female,Pune,Vivo,Android,3.6,42.7,213.7,125,5.9,273,0.5,1.9,478,Entertainment
U08497,37,Male,Bangalore,Xiaomi,iOS,2.8,3.3,162.4,195,2.9,5575,1.5,2.8,1164,Social Media
U08498,43,Other,Delhi,Samsung,iOS,4.7,17.8,169.4,156,3.1,2036,7.4,0.1,972,Social Media
U08499,40,Male,Chennai,Oppo,iOS,8.5,33.8,78.7,169,0.8,9184,5.0,2.7,632,Work
U08500,52,Other,Kolkata,OnePlus,Android,4.4,34.6,144.3,105,3.3,9020,6.8,2.8,325,Education
U08501,57,Female,Mumbai,Oppo,Android,5.9,33.8,40.3,71,0.7,2546,3.2,1.1,1026,Social Media
U08502,38,Male,Kolkata,Google Pixel,iOS,8.0,6.8,76.6,138,1.1,4692,1.1,4.7,1021,Social Media
U08503,21,Female,Pune,Oppo,iOS,4.7,34.3,180.2,70,0.8,2146,5.4,0.6,270,Entertainment
U08504,20,Female,Pune,Apple,Android,8.2,10.5,82.9,192,4.7,509,5.8,1.0,1563,Social Media
U08505,38,Female,Lucknow,Xiaomi,Android,8.3,1.4,224.6,77,0.8,714,2.8,4.4,1244,Gaming
U08506,58,Other,Ahmedabad,Nokia,iOS,3.3,28.9,231.8,27,2.6,9355,2.5,2.1,1254,Gaming
U08507,36,Female,Bangalore,Google Pixel,iOS,8.8,20.0,213.9,104,0.7,8988,4.6,4.8,1456,Gaming
U08508,54,Other,Ahmedabad,Xiaomi,iOS,4.6,18.5,273.0,80,3.5,2932,7.7,2.7,778,Social Media
U08509,34,Female,Jaipur,Realme,Android,6.9,39.4,230.5,68,3.8,9809,3.1,4.5,964,Work
U08510,39,Other,Pune,Vivo,iOS,10.8,1.8,191.7,41,3.8,2272,5.0,0.6,1477,Work
U08511,53,Female,Hyderabad,Vivo,iOS,9.2,12.4,60.6,82,5.7,2679,1.1,3.0,1446,Work
U08512,53,Other,Hyderabad,Apple,Android,3.0,21.4,33.6,36,1.7,8286,7.5,4.5,1943,Work
U08513,15,Male,Mumbai,Xiaomi,iOS,8.1,26.5,222.9,68,5.4,3201,6.3,0.3,1045,Entertainment
U08514,16,Female,Mumbai,Realme,iOS,5.5,44.3,57.7,135,2.4,7271,5.3,2.6,1402,Social Media
U08515,60,Other,Mumbai,Xiaomi,iOS,11.1,45.4,288.0,153,0.8,4981,7.9,2.7,1816,Education
U08516,18,Female,Delhi,Motorola,iOS,3.2,46.7,38.1,32,3.8,9120,7.5,4.0,1889,Gaming
U08517,36,Male,Lucknow,OnePlus,iOS,10.3,21.6,22.3,191,0.8,3340,1.3,5.0,681,Entertainment
U08518,59,Male,Ahmedabad,Google Pixel,Android,8.8,19.7,252.3,111,2.6,553,2.2,3.6,1651,Education
U08519,48,Female,Ahmedabad,Nokia,iOS,4.4,6.9,54.9,54,5.3,9393,5.8,2.7,382,Entertainment
U08520,57,Male,Lucknow,Oppo,Android,5.6,4.9,107.8,108,4.0,1906,3.6,4.7,1462,Work
U08521,38,Female,Ahmedabad,Realme,Android,8.1,47.1,131.3,160,5.2,2201,4.9,2.6,1988,Work
U08522,41,Other,Lucknow,Motorola,iOS,3.7,42.3,236.9,148,0.9,1131,6.4,4.4,450,Gaming
U08523,37,Male,Mumbai,Xiaomi,Android,1.3,10.3,15.3,165,0.6,7065,6.2,4.3,1236,Work
U08524,30,Female,Jaipur,Xiaomi,Android,12.0,3.4,276.9,159,3.2,2349,4.4,0.7,1126,Work
U08525,15,Male,Bangalore,Samsung,Android,9.9,43.7,75.0,52,5.7,8563,8.0,3.6,1490,Entertainment
U08526,56,Female,Jaipur,Google Pixel,iOS,7.5,49.1,253.5,89,5.1,9132,7.9,1.7,604,Work
U08527,22,Other,Jaipur,OnePlus,Android,5.4,9.9,149.4,49,4.6,2187,4.2,4.2,382,Gaming
U08528,42,Female,Mumbai,Google Pixel,Android,5.0,40.8,229.5,59,5.8,5612,3.5,4.4,757,Gaming
U08529,34,Other,Kolkata,Samsung,Android,1.1,13.0,76.0,103,1.6,3695,7.3,1.8,1216,Social Media
U08530,19,Other,Kolkata,Vivo,Android,3.8,14.6,191.5,137,1.3,2531,6.4,2.9,103,Work
U08531,51,Other,Delhi,Apple,iOS,10.6,46.1,201.3,173,1.1,4084,1.5,0.4,1223,Education
U08532,48,Other,Jaipur,Samsung,iOS,8.1,22.9,153.8,116,2.5,262,3.5,1.4,403,Entertainment
U08533,54,Other,Lucknow,Apple,Android,3.5,8.6,264.8,164,1.0,2004,2.7,0.4,885,Education
U08534,46,Female,Delhi,Realme,Android,10.5,39.3,176.4,138,1.9,9347,4.5,2.5,1989,Education
U08535,41,Male,Bangalore,Nokia,iOS,2.0,13.3,174.9,199,2.2,1050,7.8,1.6,490,Entertainment
U08536,35,Other,Chennai,Google Pixel,iOS,10.5,27.5,193.3,26,3.1,6588,6.0,2.4,1460,Education
U08537,43,Male,Hyderabad,Samsung,Android,1.1,41.0,195.8,23,5.8,2351,3.1,3.1,221,Social Media
U08538,28,Female,Ahmedabad,Nokia,iOS,2.9,24.7,129.8,179,2.6,2628,3.7,3.9,1107,Work
U08539,27,Female,Pune,Vivo,iOS,11.1,40.9,290.5,31,5.7,1384,3.0,0.3,1920,Social Media
U08540,19,Female,Chennai,Realme,Android,10.4,45.8,155.0,165,1.2,3470,7.6,0.8,229,Work
U08541,46,Female,Jaipur,Oppo,iOS,5.2,29.0,67.7,93,4.1,7182,7.5,0.3,1838,Social Media
U08542,30,Male,Bangalore,Nokia,Android,6.7,34.9,196.4,175,2.9,9167,4.2,1.3,1861,Entertainment
U08543,21,Male,Mumbai,Nokia,Android,11.5,48.3,213.4,132,5.6,8413,6.9,1.3,915,Gaming
U08544,58,Female,Delhi,OnePlus,iOS,11.8,7.6,121.4,161,5.5,3267,6.8,4.4,240,Social Media
U08545,27,Female,Bangalore,OnePlus,Android,4.0,41.5,181.8,99,4.1,4529,1.4,2.2,1538,Work
U08546,35,Female,Hyderabad,Xiaomi,iOS,11.8,26.3,264.8,168,5.0,8327,5.5,3.9,1477,Education
U08547,39,Other,Bangalore,Xiaomi,Android,9.3,37.7,216.8,74,0.5,2344,7.8,1.9,118,Social Media
U08548,42,Female,Mumbai,Apple,iOS,7.2,40.9,71.4,100,4.0,3183,6.5,3.5,121,Education
U08549,39,Female,Kolkata,Motorola,iOS,1.4,22.7,20.9,132,0.8,9538,7.8,2.9,133,Education
U08550,32,Female,Lucknow,Motorola,iOS,5.7,40.7,13.8,42,4.9,3536,5.3,0.8,788,Social Media
U08551,35,Female,Chennai,OnePlus,Android,2.0,7.8,65.4,61,5.9,4171,5.2,1.0,1807,Social Media
U08552,56,Female,Bangalore,OnePlus,Android,2.9,19.9,133.5,79,4.8,2089,6.9,3.6,1272,Education
U08553,51,Other,Hyderabad,OnePlus,Android,10.5,2.5,68.7,33,4.9,4411,2.8,4.2,356,Education
U08554,30,Male,Pune,Nokia,iOS,1.3,24.0,187.9,85,2.5,8361,5.3,0.6,256,Entertainment
U08555,29,Other,Ahmedabad,Oppo,iOS,4.6,24.1,25.4,195,5.9,4589,1.2,4.0,1404,Social Media
U08556,38,Female,Pune,Apple,iOS,4.4,12.6,287.7,48,3.6,6229,1.3,5.0,151,Gaming
U08557,58,Female,Pune,OnePlus,Android,8.4,29.3,254.5,120,5.9,165,3.7,2.5,1374,Social Media
U08558,32,Male,Lucknow,Nokia,Android,3.5,9.3,169.4,177,3.1,6883,2.1,1.6,1679,Gaming
U08559,24,Other,Delhi,Realme,Android,4.8,43.6,214.4,25,3.7,4217,2.6,4.6,1885,Work
U08560,52,Male,Kolkata,Apple,Android,1.1,16.3,204.4,169,3.7,6517,7.7,1.3,1781,Education
U08561,55,Female,Chennai,Apple,iOS,11.7,19.9,122.4,182,4.8,9927,7.0,2.7,426,Gaming
U08562,35,Female,Lucknow,Motorola,Android,3.0,6.8,139.8,75,4.3,4395,2.1,2.6,1430,Entertainment
U08563,27,Other,Delhi,Google Pixel,iOS,4.8,9.5,132.1,44,5.4,9280,4.6,3.6,793,Gaming
U08564,60,Other,Delhi,Realme,Android,1.1,41.5,66.4,180,2.8,8181,3.6,2.8,704,Entertainment
U08565,15,Other,Chennai,Realme,iOS,5.0,30.7,52.6,10,2.1,5527,4.0,3.3,788,Work
U08566,33,Female,Delhi,OnePlus,iOS,8.3,3.8,71.6,149,0.6,5160,8.0,3.0,1104,Education
U08567,34,Other,Hyderabad,Xiaomi,Android,6.9,9.1,203.6,53,5.5,9015,2.6,3.3,1158,Gaming
U08568,27,Male,Ahmedabad,Realme,Android,9.1,26.6,264.8,23,5.4,3782,3.9,0.7,518,Gaming
U08569,33,Male,Jaipur,Apple,iOS,11.8,44.1,83.6,181,1.9,7578,3.0,3.4,199,Education
U08570,30,Other,Chennai,OnePlus,Android,9.1,36.4,259.4,17,1.5,1728,2.4,1.1,471,Entertainment
U08571,51,Female,Hyderabad,Oppo,iOS,6.6,5.7,57.6,184,2.5,3676,2.6,0.8,1820,Work
U08572,59,Female,Pune,Samsung,Android,3.2,49.4,43.0,196,3.4,1190,6.2,1.0,803,Work
